time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-02-02 09:30:00-05:00,MyStrategy,ef76c1ee55a6448dbe8cfedf66e7f2d5,SPY,buy,market,fill,1,gtc,0.0,1,stock,489.6499938964844,100.0,0.0
2024-02-02 12:30:00-05:00,MyStrategy,9c42ed14418d447fa050bd306558ac19,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-02 12:30:00-05:00,MyStrategy,9c42ed14418d447fa050bd306558ac19,SPY,buy,market,fill,1,gtc,0.0,1,stock,489.6499938964844,100.0,0.0
2024-02-02 15:30:00-05:00,MyStrategy,1fe91f02fda8434489425a3eac2b4b20,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-02 15:30:00-05:00,MyStrategy,1fe91f02fda8434489425a3eac2b4b20,SPY,buy,market,fill,1,gtc,0.0,1,stock,489.6499938964844,100.0,0.0
2024-02-05 09:30:00-05:00,MyStrategy,106da416559d4f3f83cbf8befd0e9c93,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-05 09:30:00-05:00,MyStrategy,106da416559d4f3f83cbf8befd0e9c93,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.70001220703125,100.0,0.0
2024-02-05 12:30:00-05:00,MyStrategy,717dd787d6794e4b956b127058cd6b0b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-05 12:30:00-05:00,MyStrategy,717dd787d6794e4b956b127058cd6b0b,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.70001220703125,100.0,0.0
2024-02-05 15:30:00-05:00,MyStrategy,eb1cb47634bd44d4b37e2d6e299f12ac,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-05 15:30:00-05:00,MyStrategy,eb1cb47634bd44d4b37e2d6e299f12ac,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.70001220703125,100.0,0.0
2024-02-06 09:30:00-05:00,MyStrategy,6aa2adf7a7bd4eaa873ff91bcf3af54e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-06 09:30:00-05:00,MyStrategy,6aa2adf7a7bd4eaa873ff91bcf3af54e,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.5199890136719,100.0,0.0
2024-02-06 12:30:00-05:00,MyStrategy,90d468410dea4dbc81b04cf8d1b1911d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-06 12:30:00-05:00,MyStrategy,90d468410dea4dbc81b04cf8d1b1911d,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.5199890136719,100.0,0.0
2024-02-06 15:30:00-05:00,MyStrategy,e65f618d2fee4d3da8de30aa636f748a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-06 15:30:00-05:00,MyStrategy,e65f618d2fee4d3da8de30aa636f748a,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.5199890136719,100.0,0.0
2024-02-07 09:30:00-05:00,MyStrategy,c46b369436924e2c8b590a4ee1815d79,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-07 09:30:00-05:00,MyStrategy,c46b369436924e2c8b590a4ee1815d79,SPY,buy,market,fill,1,gtc,0.0,1,stock,496.2900085449219,100.0,0.0
2024-02-07 12:30:00-05:00,MyStrategy,3cd6ef77273f4a7984e22c014b823db8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-07 12:30:00-05:00,MyStrategy,3cd6ef77273f4a7984e22c014b823db8,SPY,buy,market,fill,1,gtc,0.0,1,stock,496.2900085449219,100.0,0.0
2024-02-07 15:30:00-05:00,MyStrategy,733811cd8fc24476ada6522b444e2c32,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-07 15:30:00-05:00,MyStrategy,733811cd8fc24476ada6522b444e2c32,SPY,buy,market,fill,1,gtc,0.0,1,stock,496.2900085449219,100.0,0.0
2024-02-08 09:30:00-05:00,MyStrategy,0662fb6ba404407b9c01a2524bb7c062,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-08 09:30:00-05:00,MyStrategy,0662fb6ba404407b9c01a2524bb7c062,SPY,buy,market,fill,1,gtc,0.0,1,stock,498.1000061035156,100.0,0.0
2024-02-08 12:30:00-05:00,MyStrategy,70994ddc0847440babc807841dda08f3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-08 12:30:00-05:00,MyStrategy,70994ddc0847440babc807841dda08f3,SPY,buy,market,fill,1,gtc,0.0,1,stock,498.1000061035156,100.0,0.0
2024-02-08 15:30:00-05:00,MyStrategy,8ece2f5f4f5249b487ddb0b232d3e7a1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-08 15:30:00-05:00,MyStrategy,8ece2f5f4f5249b487ddb0b232d3e7a1,SPY,buy,market,fill,1,gtc,0.0,1,stock,498.1000061035156,100.0,0.0
2024-02-09 09:30:00-05:00,MyStrategy,bfdf28e1c1fc4be2868b0a786600ddaf,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-09 09:30:00-05:00,MyStrategy,bfdf28e1c1fc4be2868b0a786600ddaf,SPY,buy,market,fill,1,gtc,0.0,1,stock,498.8399963378906,100.0,0.0
2024-02-09 12:30:00-05:00,MyStrategy,b2a7ecb61e5a4c8a9c45b26ef619e206,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
